,Fecha, Dólar Blue 
3833,2019-11-08 00:00:00,"64,75"
3832,2019-11-11 00:00:00,"64,00"
3831,2019-11-12 00:00:00,"65,00"
3830,2019-11-13 00:00:00,"66,25"
3829,2019-11-14 00:00:00,"66,25"
3828,2019-11-15 00:00:00,"66,25"
3827,2019-11-19 00:00:00,"66,00"
3826,2019-11-20 00:00:00,"66,25"
3825,2019-11-21 00:00:00,"66,50"
3824,2019-11-22 00:00:00,"68,25"
3823,2019-11-25 00:00:00,"67,50"
3822,2019-11-26 00:00:00,"67,75"
3821,2019-11-27 00:00:00,"68,75"
3820,2019-11-28 00:00:00,"69,25"
3819,2019-11-29 00:00:00,"68,75"
3818,2019-12-02 00:00:00,"67,75"
3817,2019-12-03 00:00:00,"68,00"
3816,2019-12-04 00:00:00,"68,50"
3815,2019-12-05 00:00:00,"69,50"
3814,2019-12-06 00:00:00,"70,50"
3813,2019-12-09 00:00:00,"69,25"
3812,2019-12-10 00:00:00,"69,00"
3811,2019-12-11 00:00:00,"68,00"
3810,2019-12-12 00:00:00,"66,00"
3809,2019-12-13 00:00:00,"66,25"
3808,2019-12-16 00:00:00,"72,00"
3807,2019-12-17 00:00:00,"72,25"
3806,2019-12-18 00:00:00,"74,75"
3805,2019-12-19 00:00:00,"74,25"
3804,2019-12-20 00:00:00,"72,75"
3803,2019-12-23 00:00:00,"76,25"
3802,2019-12-26 00:00:00,"77,50"
3801,2019-12-27 00:00:00,"76,00"
3800,2019-12-30 00:00:00,"76,75"
5153,2020-01-02 00:00:00,"74,75"
5152,2020-01-03 00:00:00,"75,50"
5151,2020-01-06 00:00:00,"74,75"
5150,2020-01-07 00:00:00,"75,00"
5149,2020-01-08 00:00:00,"75,00"
5148,2020-01-09 00:00:00,"75,00"
5147,2020-01-10 00:00:00,"74,75"
5146,2020-01-13 00:00:00,"75,25"
5145,2020-01-14 00:00:00,"76,25"
5144,2020-01-15 00:00:00,"76,75"
5143,2020-01-16 00:00:00,"76,00"
5142,2020-01-17 00:00:00,"76,75"
5141,2020-01-20 00:00:00,"76,75"
5140,2020-01-21 00:00:00,"76,00"
5139,2020-01-22 00:00:00,"76,25"
5138,2020-01-23 00:00:00,"76,25"
5137,2020-01-24 00:00:00,"77,75"
5136,2020-01-27 00:00:00,"77,12"
5135,2020-01-28 00:00:00,"77,12"
5134,2020-01-29 00:00:00,"77,25"
5133,2020-01-30 00:00:00,"76,50"
5132,2020-01-31 00:00:00,"76,50"
5131,2020-02-03 00:00:00,"76,50"
5130,2020-02-04 00:00:00,"76,38"
5129,2020-02-05 00:00:00,"76,38"
5128,2020-02-06 00:00:00,"75,75"
5127,2020-02-07 00:00:00,"75,75"
5126,2020-02-10 00:00:00,"75,50"
5125,2020-02-11 00:00:00,"76,25"
5124,2020-02-12 00:00:00,"77,00"
5123,2020-02-13 00:00:00,"78,25"
5122,2020-02-14 00:00:00,"76,75"
5121,2020-02-17 00:00:00,"76,50"
5120,2020-02-18 00:00:00,"77,50"
5119,2020-02-19 00:00:00,"77,50"
5118,2020-02-20 00:00:00,"78,00"
5117,2020-02-21 00:00:00,"77,50"
5116,2020-02-26 00:00:00,"77,75"
5115,2020-02-27 00:00:00,"77,25"
5114,2020-02-28 00:00:00,"77,25"
5113,2020-03-02 00:00:00,"77,25"
5112,2020-03-03 00:00:00,"77,00"
5111,2020-03-04 00:00:00,"77,25"
5110,2020-03-05 00:00:00,"76,75"
5109,2020-03-06 00:00:00,"77,00"
5108,2020-03-09 00:00:00,"78,50"
5107,2020-03-10 00:00:00,"78,75"
5106,2020-03-11 00:00:00,"79,50"
5105,2020-03-12 00:00:00,"82,50"
5104,2020-03-13 00:00:00,"83,25"
5103,2020-03-16 00:00:00,"83,50"
5102,2020-03-17 00:00:00,"84,50"
5101,2020-03-18 00:00:00,"87,75"
5100,2020-03-19 00:00:00,"83,50"
5099,2020-03-20 00:00:00,"83,50"
5098,2020-03-25 00:00:00,"83,50"
5097,2020-03-26 00:00:00,"83,50"
5096,2020-03-27 00:00:00,"83,50"
5095,2020-03-30 00:00:00,"83,50"
5094,2020-04-01 00:00:00,"83,50"
5093,2020-04-02 00:00:00,"83,50"
5092,2020-04-03 00:00:00,"83,50"
5091,2020-04-06 00:00:00,"83,50"
5090,2020-04-07 00:00:00,"83,50"
5089,2020-04-08 00:00:00,"83,50"
5088,2020-04-13 00:00:00,"83,50"
5087,2020-04-14 00:00:00,"83,50"
5086,2020-04-15 00:00:00,"83,50"
5085,2020-04-16 00:00:00,"97,50"
5084,2020-04-17 00:00:00,"100,50"
5083,2020-04-20 00:00:00,"100,50"
5082,2020-04-21 00:00:00,"104,50"
5081,2020-04-22 00:00:00,"107,50"
5080,2020-04-23 00:00:00,"115,50"
5079,2020-04-24 00:00:00,"114,50"
5078,2020-04-27 00:00:00,"115,50"
5077,2020-04-28 00:00:00,"117,50"
5076,2020-04-29 00:00:00,"114,50"
5075,2020-04-30 00:00:00,"114,50"
5074,2020-05-04 00:00:00,"117,50"
5073,2020-05-05 00:00:00,"117,50"
5072,2020-05-06 00:00:00,"119,50"
5071,2020-05-07 00:00:00,"119,50"
5070,2020-05-08 00:00:00,"120,00"
5069,2020-05-11 00:00:00,"123,00"
5068,2020-05-12 00:00:00,"125,00"
5067,2020-05-13 00:00:00,"131,00"
5066,2020-05-14 00:00:00,"136,00"
5065,2020-05-15 00:00:00,"136,00"
5064,2020-05-18 00:00:00,"126,00"
5063,2020-05-19 00:00:00,"122,00"
5062,2020-05-20 00:00:00,"122,00"
5061,2020-05-21 00:00:00,"123,00"
5060,2020-05-22 00:00:00,"124,00"
5059,2020-05-26 00:00:00,"127,00"
5058,2020-05-27 00:00:00,"125,00"
5057,2020-05-28 00:00:00,"121,00"
5056,2020-05-29 00:00:00,"123,00"
5055,2020-06-01 00:00:00,"124,00"
5054,2020-06-02 00:00:00,"122,00"
5053,2020-06-03 00:00:00,"121,00"
5052,2020-06-04 00:00:00,"121,00"
5051,2020-06-05 00:00:00,"123,00"
5050,2020-06-08 00:00:00,"123,00"
5049,2020-06-09 00:00:00,"122,00"
5048,2020-06-10 00:00:00,"122,00"
5047,2020-06-11 00:00:00,"122,00"
5046,2020-06-12 00:00:00,"124,00"
5045,2020-06-16 00:00:00,"123,00"
5044,2020-06-17 00:00:00,"122,00"
5043,2020-06-18 00:00:00,"125,00"
5042,2020-06-19 00:00:00,"126,00"
5041,2020-06-22 00:00:00,"125,00"
5040,2020-06-23 00:00:00,"125,00"
5039,2020-06-24 00:00:00,"126,00"
5038,2020-06-25 00:00:00,"126,00"
5037,2020-06-26 00:00:00,"127,00"
5036,2020-06-29 00:00:00,"127,00"
5035,2020-06-30 00:00:00,"124,00"
5034,2020-07-01 00:00:00,"126,00"
5033,2020-07-02 00:00:00,"127,00"
5032,2020-07-03 00:00:00,"125,00"
5031,2020-07-06 00:00:00,"125,00"
5030,2020-07-07 00:00:00,"125,00"
5029,2020-07-08 00:00:00,"125,00"
5028,2020-07-13 00:00:00,"125,00"
5027,2020-07-14 00:00:00,"125,00"
5026,2020-07-15 00:00:00,"125,00"
5025,2020-07-16 00:00:00,"128,00"
5024,2020-07-17 00:00:00,"128,00"
5379,2023-01-23 00:00:00,"374,00"
5378,2023-01-24 00:00:00,"379,00"
5377,2023-01-25 00:00:00,"381,00"
5376,2023-01-26 00:00:00,"383,00"
5375,2023-01-27 00:00:00,"384,00"
5374,2023-01-30 00:00:00,"381,00"
5373,2023-01-31 00:00:00,"379,00"
5372,2023-02-01 00:00:00,"375,00"
5371,2023-02-02 00:00:00,"376,00"
5370,2023-02-03 00:00:00,"377,00"
5369,2023-02-06 00:00:00,"371,00"
5368,2023-02-07 00:00:00,"375,00"
5367,2023-02-08 00:00:00,"378,50"
5366,2023-02-09 00:00:00,"377,00"
5365,2023-02-10 00:00:00,"375,00"
5364,2023-02-13 00:00:00,"377,00"
5363,2023-02-14 00:00:00,"377,00"
5362,2023-02-15 00:00:00,"376,00"
5361,2023-02-16 00:00:00,"375,00"
5360,2023-02-17 00:00:00,"375,00"
5359,2023-02-22 00:00:00,"375,00"
5358,2023-02-23 00:00:00,"377,00"
5357,2023-02-24 00:00:00,"377,00"
5356,2023-02-27 00:00:00,"375,00"
5355,2023-02-28 00:00:00,"373,00"
5354,2023-03-01 00:00:00,"373,00"
5353,2023-03-02 00:00:00,"375,00"
5352,2023-03-03 00:00:00,"373,00"
5351,2023-03-06 00:00:00,"370,00"
5350,2023-03-07 00:00:00,"369,00"
5349,2023-03-08 00:00:00,"375,50"
5348,2023-03-09 00:00:00,"371,00"
5347,2023-03-10 00:00:00,"371,00"
5346,2023-03-13 00:00:00,"375,00"
5345,2023-03-14 00:00:00,"375,00"
5344,2023-03-15 00:00:00,"377,00"
5343,2023-03-16 00:00:00,"381,00"
5342,2023-03-17 00:00:00,"381,00"
5341,2023-03-20 00:00:00,"384,00"
5340,2023-03-21 00:00:00,"392,00"
5339,2023-03-22 00:00:00,"389,00"
5338,2023-03-23 00:00:00,"387,00"
5337,2023-03-27 00:00:00,"388,00"
5336,2023-03-28 00:00:00,"395,00"
5335,2023-03-29 00:00:00,"391,00"
5334,2023-03-30 00:00:00,"391,00"
5333,2023-03-31 00:00:00,"393,00"
5332,2023-04-03 00:00:00,"390,00"
5331,2023-04-04 00:00:00,"390,00"
5330,2023-04-05 00:00:00,"390,00"
5329,2023-04-10 00:00:00,"389,00"
5328,2023-04-11 00:00:00,"392,00"
5327,2023-04-12 00:00:00,"396,00"
5326,2023-04-13 00:00:00,"398,00"
5325,2023-04-14 00:00:00,"398,00"
5324,2023-04-17 00:00:00,"406,00"
5323,2023-04-18 00:00:00,"416,00"
5322,2023-04-19 00:00:00,"421,00"
5321,2023-04-20 00:00:00,"429,50"
5320,2023-04-21 00:00:00,"439,50"
5319,2023-04-24 00:00:00,"459,50"
5318,2023-04-25 00:00:00,"492,50"
5317,2023-04-26 00:00:00,"471,50"
5316,2023-04-27 00:00:00,"464,50"
5315,2023-04-28 00:00:00,"466,50"
5314,2023-05-02 00:00:00,"471,50"
5313,2023-05-03 00:00:00,"466,50"
5312,2023-05-04 00:00:00,"465,50"
5311,2023-05-05 00:00:00,"466,50"
5310,2023-05-08 00:00:00,"467,50"
5309,2023-05-09 00:00:00,"468,50"
5308,2023-05-10 00:00:00,"469,50"
5307,2023-05-11 00:00:00,"472,50"
5306,2023-05-12 00:00:00,"471,50"
5305,2023-05-15 00:00:00,"480,50"
5304,2023-05-16 00:00:00,"485,50"
5303,2023-05-17 00:00:00,"484,50"
5302,2023-05-18 00:00:00,"485,50"
5301,2023-05-19 00:00:00,"483,50"
5300,2023-05-22 00:00:00,"487,50"
5299,2023-05-23 00:00:00,"489,50"
5298,2023-05-24 00:00:00,"490,50"
5297,2023-05-29 00:00:00,"489,50"
5296,2023-05-30 00:00:00,"490,50"
5295,2023-05-31 00:00:00,"487,50"
5294,2023-06-01 00:00:00,"487,50"
5293,2023-06-02 00:00:00,"487,50"
5292,2023-06-05 00:00:00,"484,00"
5291,2023-06-06 00:00:00,"482,50"
5290,2023-06-07 00:00:00,"481,50"
5289,2023-06-08 00:00:00,"481,50"
5288,2023-06-09 00:00:00,"480,50"
5287,2023-06-12 00:00:00,"481,50"
5286,2023-06-13 00:00:00,"486,50"
5285,2023-06-14 00:00:00,"493,50"
5284,2023-06-15 00:00:00,"484,50"
5283,2023-06-16 00:00:00,"489,50"
5282,2023-06-21 00:00:00,"489,50"
5281,2023-06-22 00:00:00,"490,50"
5280,2023-06-23 00:00:00,"492,50"
5279,2023-06-26 00:00:00,"490,50"
5278,2023-06-27 00:00:00,"493,50"
5277,2023-06-28 00:00:00,"493,50"
5276,2023-06-29 00:00:00,"491,50"
5275,2023-06-30 00:00:00,"491,50"
5274,2023-07-03 00:00:00,"492,50"
5273,2023-07-04 00:00:00,"490,50"
5272,2023-07-05 00:00:00,"489,50"
5271,2023-07-06 00:00:00,"488,50"
5270,2023-07-07 00:00:00,"489,50"
5269,2023-07-10 00:00:00,"492,50"
5268,2023-07-11 00:00:00,"495,50"
5267,2023-07-14 00:00:00,"519,50"
5266,2023-07-17 00:00:00,"517,50"
5265,2023-07-18 00:00:00,"517,50"
5264,2023-07-19 00:00:00,"522,50"
5263,2023-07-20 00:00:00,"522,50"
5262,2023-07-21 00:00:00,"525,50"
5261,2023-07-24 00:00:00,"549,50"
5260,2023-07-25 00:00:00,"533,50"
5259,2023-07-26 00:00:00,"543,50"
5258,2023-07-27 00:00:00,"550,50"
5257,2023-07-28 00:00:00,"548,50"
5256,2023-07-31 00:00:00,"547,50"
5255,2023-08-01 00:00:00,"557,50"
5254,2023-08-02 00:00:00,"557,50"
5253,2023-08-03 00:00:00,"567,50"
5252,2023-08-04 00:00:00,"571,50"
5251,2023-08-07 00:00:00,"593,50"
5250,2023-08-08 00:00:00,"595,50"
5249,2023-08-09 00:00:00,"597,50"
5248,2023-08-10 00:00:00,"599,50"
5247,2023-08-11 00:00:00,"600,00"
5246,2023-08-14 00:00:00,"675,00"
5245,2023-08-15 00:00:00,"725,00"
5244,2023-08-16 00:00:00,"775,00"
5243,2023-08-17 00:00:00,"755,00"
5242,2023-08-18 00:00:00,"715,00"
5241,2023-08-22 00:00:00,"722,00"
5240,2023-08-23 00:00:00,"730,00"
5239,2023-08-24 00:00:00,"720,00"
5238,2023-08-25 00:00:00,"725,00"
5237,2023-08-28 00:00:00,"733,00"
5236,2023-08-29 00:00:00,"745,00"
5235,2023-08-30 00:00:00,"735,00"
5234,2023-08-31 00:00:00,"730,00"
5233,2023-09-01 00:00:00,"727,50"
5232,2023-09-04 00:00:00,"727,50"
5231,2023-09-05 00:00:00,"722,50"
5230,2023-09-06 00:00:00,"717,50"
5229,2023-09-07 00:00:00,"717,50"
5228,2023-09-08 00:00:00,"707,50"
5227,2023-09-11 00:00:00,"714,50"
5226,2023-09-12 00:00:00,"727,50"
5225,2023-09-13 00:00:00,"732,50"
5224,2023-09-14 00:00:00,"719,50"
5223,2023-09-15 00:00:00,"727,50"
5222,2023-09-18 00:00:00,"735,50"
5221,2023-09-19 00:00:00,"737,50"
5220,2023-09-20 00:00:00,"732,50"
5219,2023-09-21 00:00:00,"742,50"
5218,2023-09-22 00:00:00,"742,50"
5217,2023-09-25 00:00:00,"742,50"
5216,2023-09-26 00:00:00,"755,50"
5215,2023-09-28 00:00:00,"787,50"
5214,2023-09-29 00:00:00,"797,50"
5213,2023-10-02 00:00:00,"797,50"
5212,2023-10-03 00:00:00,"807,50"
5211,2023-10-04 00:00:00,"840,50"
5210,2023-10-05 00:00:00,"840,50"
5209,2023-10-06 00:00:00,"875,00"
5208,2023-10-09 00:00:00,"940,00"
5207,2023-10-10 00:00:00,"1000,00"
5206,2023-10-11 00:00:00,"1000,00"
5205,2023-10-12 00:00:00,"970,00"
5204,2023-10-17 00:00:00,"975,00"
5203,2023-10-18 00:00:00,"895,00"
5202,2023-10-19 00:00:00,"890,00"
5201,2023-10-20 00:00:00,"890,00"
5200,2023-10-23 00:00:00,"1075,00"
5199,2023-10-24 00:00:00,"1075,00"
5198,2023-10-25 00:00:00,"990,00"
5197,2023-10-26 00:00:00,"970,00"
5196,2023-10-27 00:00:00,"975,00"
5195,2023-10-30 00:00:00,"960,00"
5194,2023-10-31 00:00:00,"910,00"
5193,2023-11-01 00:00:00,"905,00"
5192,2023-11-02 00:00:00,"915,00"
5191,2023-11-03 00:00:00,"915,00"
5190,2023-11-06 00:00:00,"915,00"
5189,2023-11-07 00:00:00,"880,00"
5188,2023-11-08 00:00:00,"880,00"
5187,2023-11-09 00:00:00,"940,00"
5186,2023-11-10 00:00:00,"950,00"
5185,2023-11-13 00:00:00,"915,00"
5184,2023-11-14 00:00:00,"915,00"
5183,2023-11-15 00:00:00,"960,00"
5182,2023-11-16 00:00:00,"935,00"
5181,2023-11-17 00:00:00,"935,00"
5180,2023-11-21 00:00:00,"1060,00"
5179,2023-11-22 00:00:00,"1070,00"
5178,2023-11-23 00:00:00,"1035,00"
5177,2023-11-24 00:00:00,"985,00"
5176,2023-11-27 00:00:00,"980,00"
5175,2023-11-28 00:00:00,"935,00"
5174,2023-11-29 00:00:00,"915,00"
5173,2023-11-30 00:00:00,"895,00"
5172,2023-12-01 00:00:00,"945,00"
5171,2023-12-04 00:00:00,"920,00"
5170,2023-12-05 00:00:00,"900,00"
5169,2023-12-06 00:00:00,"945,00"
5168,2023-12-07 00:00:00,"980,00"
5167,2023-12-11 00:00:00,"990,00"
5166,2023-12-12 00:00:00,"1060,00"
5165,2023-12-13 00:00:00,"1055,00"
5164,2023-12-14 00:00:00,"975,00"
5163,2023-12-15 00:00:00,"955,00"
5162,2023-12-18 00:00:00,"970,00"
5161,2023-12-19 00:00:00,"975,00"
5160,2023-12-20 00:00:00,"980,00"
5159,2023-12-21 00:00:00,"975,00"
5158,2023-12-22 00:00:00,"985,00"
5157,2023-12-26 00:00:00,"985,00"
5156,2023-12-27 00:00:00,"990,00"
5155,2023-12-28 00:00:00,"990,00"
5154,2023-12-29 00:00:00,"1015,00"
